, Debt ratio %, Borrowing dependency, Liability to Equity, Net Income to Stockholder's Equity, Persistent EPS in the Last Four Seasons, ROA(C) before interest and depreciation before interest, Net worth/Assets, ROA(B) before interest and depreciation after tax, ROA(A) before interest and % after tax, Net Income to Total Assets,Bankrupt?
2859,0.0911811832995737,0.373010156950723,0.277740078522198,0.840321403820899,0.217358419211497,0.4770633256959,0.908818816700426,0.528240269821725,0.540994330571304,0.80013609219225,0
2860,0.154941500136046,0.374041285398908,0.282052398425687,0.842237466361375,0.233525574359459,0.506654316774728,0.845058499863954,0.553348680336206,0.568578281726995,0.818585960457852,0
2861,0.194908849049188,0.386798424453625,0.287481623159866,0.84106580027144,0.223314739529167,0.494954419148832,0.805091150950812,0.55168906258365,0.552224160488443,0.803556834299019,0
2862,0.0624905523475527,0.370692913843738,0.276561158951535,0.841648417753439,0.22454382149948,0.521327938380539,0.937509447652447,0.575512607741314,0.583896641953772,0.823232287993885,0
2863,0.0745835474801221,0.370897573828573,0.27702035815149,0.838488533413949,0.203365793703318,0.438209915663238,0.925416452519878,0.479950746827989,0.489369821194941,0.770971897598072,0
2864,0.0859811953925688,0.371817984580044,0.277502073892831,0.836458096630067,0.186820459487567,0.39638278165066,0.914018804607431,0.446223031211521,0.443251199302224,0.74123428146458,0
2865,0.115004383710736,0.374894594516007,0.278999957002779,0.840582850635729,0.218492956414862,0.496611904645834,0.884995616289265,0.547673858343594,0.546391190580026,0.803098906708472,0
2866,0.0476161683344922,0.36963718146295,0.276056010670366,0.841879958339744,0.233241940058618,0.529615365865549,0.952383831665508,0.582365222977675,0.583296990841692,0.829134761732122,0
2867,0.0693230945974544,0.370034199466318,0.276814600991153,0.837501307149174,0.216980240143708,0.48218203090723,0.930676905402546,0.533058514909792,0.465220235499346,0.754120591238534,0
2868,0.0379720047162681,0.36963718146295,0.275759700662862,0.843055353472156,0.297059657747944,0.561985082630527,0.962027995283732,0.620161678890733,0.624836458787614,0.852432963515767,0
2869,0.019409257187774,0.36963718146295,0.275247256072439,0.84322571929114,0.244492767325329,0.556086384244138,0.980590742812226,0.603726109534772,0.620039249890972,0.859884509075055,0
2870,0.022765063337062,0.369995056846268,0.275334559111145,0.841591933669752,0.227474709274842,0.512796763028324,0.977234936662938,0.562503346003533,0.58411469690362,0.826718729660379,0
2871,0.16373915409499,0.380947161936374,0.282969061642579,0.831359874140937,0.181620497305474,0.370496758153366,0.83626084590501,0.416349911665507,0.410488443087658,0.712005035958732,1
2872,0.0249720349487559,0.37018294142251,0.27539338396025,0.841126550524146,0.225016545334216,0.508750548432701,0.975027965051244,0.55575780288024,0.567651548190144,0.817317261874698,0
2873,0.109441605949754,0.369638299823523,0.278677156899125,0.844897111473957,0.268128959062116,0.616194608297177,0.890558394050246,0.642914502917715,0.655037069341474,0.861913520238357,0
2874,0.139220606463706,0.377020597965031,0.280668208191138,0.840920988362369,0.220951120355488,0.510408033929703,0.860779393536294,0.55340221639274,0.554023113824684,0.806018292555576,0
2875,0.101913716479729,0.372625440913656,0.278268395480936,0.841511483401393,0.227947433109577,0.525374152976161,0.898086283520271,0.563359922908079,0.570976886175316,0.816730416683959,0
2876,0.112948574538199,0.371018356770443,0.278876822021044,0.842731518827285,0.261605370142763,0.530931604348462,0.887051425461801,0.58006317254671,0.59834278238116,0.831824848729203,0
2877,0.0566556821960879,0.36963718146295,0.27635498326087,0.840189703497679,0.21924931455044,0.481255789011846,0.943344317803912,0.536966647036779,0.5361426079372,0.798547053400628,0
2878,0.154488012818575,0.36963718146295,0.282007164314769,0.841201727687634,0.222369291859696,0.487446984838883,0.845511987181425,0.535253493227689,0.554132141299607,0.807952543765225,0
2879,0.0958672189134444,0.372192635371956,0.277963280325479,0.840627528961461,0.220856575588541,0.526202895724662,0.904132781086556,0.567482199261202,0.545409943305713,0.804499279565982,0
2880,0.0415394382803761,0.370347340426722,0.27586686971622,0.84030652902044,0.216885695376761,0.540486520742943,0.958460561719624,0.579474275924835,0.539958569559529,0.800868590743701,0
2881,0.0445022220878556,0.36963718146295,0.275957878876186,0.842316933701099,0.243830953956698,0.566226295519914,0.955497777912144,0.594036083302104,0.602812908853031,0.8375281548412,0
2882,0.0737370378208423,0.371973436699673,0.276986620050511,0.841068138924168,0.224449276732533,0.528299127382635,0.926262962179158,0.572728732801542,0.561709550806803,0.812555101811629,0
2883,0.1240136650845,0.374799533867313,0.279565874987961,0.841376156092092,0.228136522643472,0.494613172134744,0.8759863349155,0.547780930456663,0.562963366768426,0.812688621449668,0
2884,0.0755207546028963,0.36963718146295,0.277058079376854,0.842695822125891,0.24146733478302,0.530297859893726,0.924479245397104,0.589431982440173,0.604012211077192,0.838511853804289,0
2885,0.130725277383076,0.372538208788972,0.280026866398462,0.839761497856185,0.213482083766663,0.462292204943207,0.869274722616924,0.517479522458376,0.526493676406454,0.792587687942483,0
2886,0.103032318529492,0.36963718146295,0.278327193691182,0.841917171229875,0.230216507516309,0.532979086432994,0.896967681470508,0.592162321323411,0.578390754470126,0.822309339646084,0
2887,0.103455573359132,0.371042960703046,0.278350599201959,0.843935854298388,0.250827266710788,0.598547262711451,0.896544426640868,0.631993147384764,0.643752725686873,0.850538079957918,0
2888,0.0224929709465792,0.370063276841213,0.27532747860442,0.837205097224036,0.197504018152595,0.400380246672842,0.977507029053421,0.441993682745329,0.444668556476232,0.73967401413822,0
2889,0.0819602745109895,0.369794870303724,0.277326154026336,0.844928154759501,0.265859884655384,0.596646029347243,0.91803972548901,0.6562449809947,0.685237679895334,0.872023457127925,0
2890,0.195936753635457,0.381712120568217,0.287673575783355,0.841882944246421,0.228325612177366,0.497830643981865,0.804063246364543,0.543872798329675,0.559038377671173,0.809488075978998,0
2891,0.162227529703419,0.377087699599403,0.28280293498231,0.841044218930968,0.22454382149948,0.476965826549018,0.837772470296581,0.52765137319985,0.545082860880942,0.80576361282779,0
2892,0.142001995344197,0.36963718146295,0.280892842990409,0.843458416707708,0.246478207431219,0.556281382537903,0.857998004655803,0.596712886128808,0.600196249454863,0.834351432531995,0
2893,0.0521812739970372,0.371482476408184,0.276204637048983,0.837660397926979,0.190980429233242,0.408375176717204,0.947818726002963,0.450452379677713,0.452191452245966,0.753802880857498,0
2894,0.0863439852465459,0.36963718146295,0.277518258652685,0.840685539936428,0.223503829063061,0.479549553941403,0.913656014753454,0.531131216874565,0.548462712603576,0.805786771965837,0
2895,0.124557849865465,0.375977167550544,0.279602557588836,0.840799113267941,0.218682045948757,0.494125676400332,0.875442150134535,0.549119331870014,0.547917575228958,0.805426673635455,0
2896,0.19134141548508,0.376284716708083,0.2868288010509,0.845703891873396,0.289968800226907,0.574659971725247,0.80865858451492,0.608062530114032,0.624291321412996,0.839445523904077,0
2897,0.21809716721589,0.397467584318795,0.293115951178869,0.837117069187476,0.195424033279758,0.467508409301419,0.78190283278411,0.518443171475989,0.512919755778456,0.779127682435272,0
2898,0.128306678356562,0.374674277483152,0.279856635581598,0.841303762810074,0.235794648766191,0.516257982742651,0.871693321643438,0.562878098399272,0.559583515045792,0.811390703273532,0
2899,0.111618345073616,0.373155543825196,0.278800931345732,0.841167570491231,0.228325612177366,0.522254180275923,0.888381654926384,0.567268055035066,0.563563017880506,0.811081774145752,0
2900,0.139069444024549,0.375943616733358,0.280656346220953,0.842147976677886,0.230594686584098,0.517281723784917,0.860930555975451,0.570533754483645,0.578063672045355,0.820072778722041,0
2901,0.081778879584001,0.372788721557295,0.277318648627174,0.840201112849896,0.215845702940342,0.473163359820602,0.918221120415999,0.523100808394454,0.537505451373746,0.798453415207713,0
2902,0.103878828188772,0.373933922783913,0.278372877342756,0.841025137178309,0.224354731965586,0.490810705406328,0.896121171811228,0.53723432731945,0.557621020497165,0.809718980913643,0
2903,0.0962300087674215,0.37122749019757,0.277982037011562,0.840819200368711,0.222652926160537,0.482035782186906,0.903769991232579,0.535574709566893,0.550697775839512,0.807268923807854,0
2904,0.120355534056898,0.373155543825196,0.279328778420932,0.842818132319868,0.24014370804576,0.530785355628138,0.879644465943102,0.589378446383639,0.598288268643698,0.831493020242919,0
2905,0.0899114188106539,0.373177911036653,0.277680789060452,0.840049621862834,0.211307554126879,0.489591966070297,0.910088581189346,0.53487874083195,0.536578717836895,0.796087974160921,0
2906,0.0191069323094597,0.36963718146295,0.275239419294607,0.841727816923254,0.233525574359459,0.545751474674597,0.98089306769054,0.591894641040741,0.604829917139119,0.829857298330692,0
2907,0.0808114399733954,0.372972132691245,0.27727760921058,0.840555169051384,0.218398411647915,0.509384292887437,0.919188560026605,0.55142138230098,0.551951591801134,0.804004212469753,0
2908,0.271457508238353,0.431840396525925,0.343656632671548,0.765376782664846,0.178973243830954,0.280310047287086,0.728542491761647,0.301354462230312,0.289631487134758,0.653609847551992,1
2909,0.0252441273392387,0.36963718146295,0.275400920098591,0.841071377296197,0.223314739529167,0.512065519426705,0.974755872660761,0.556989132180524,0.566070649803751,0.816211124104309,0
2910,0.0699882093297457,0.370016305697152,0.276839576210552,0.843364126345489,0.243736409189751,0.568273777604446,0.930011790670254,0.614005032389314,0.63388573920628,0.850550793459841,0
2911,0.0668742630831091,0.371283408226213,0.276722377197121,0.840824317625144,0.219060225016545,0.492370691756447,0.933125736916891,0.5456394881953,0.55391408634976,0.809002734439469,0
2912,0.140097348610817,0.370539698445255,0.280736933013531,0.847267317387269,0.452207620308216,0.661872958611612,0.859902651389183,0.710048717811446,0.713530309638029,0.878146197652347,0
2913,0.22042506877891,0.391522379513424,0.293867386208369,0.839996767308552,0.214238441902241,0.470579632428216,0.77957493122109,0.522726055998715,0.53881378107283,0.795701261400348,0
2914,0.0896090939323397,0.371769895075411,0.277666933798666,0.840233470166658,0.215751158173395,0.504948081704285,0.91039090606766,0.552492103431661,0.535433929350196,0.798848030583705,0
2915,0.0503673247271518,0.36963718146295,0.276144527357739,0.843216456827949,0.253285430651413,0.584409886413494,0.949632675272848,0.624712243696129,0.632577409507196,0.852615626652549,0
2916,0.0942346645705475,0.36963718146295,0.277884763341779,0.840770515293026,0.2205729412877,0.488958221615561,0.905765335429453,0.53894748112854,0.549007849978195,0.806666537650301,0
2917,0.0960183813526015,0.373598414612052,0.277971241647249,0.840624396673982,0.218492956414862,0.502900599619753,0.903981618647399,0.559130574441887,0.547045355429568,0.804446824598787,0
2918,0.162348459654745,0.381761328433423,0.282817399260778,0.840820503520971,0.209983927389619,0.516306732316092,0.837651540345255,0.576369184645859,0.548735281290885,0.803568374788999,0
2919,0.085134685733289,0.371848180315512,0.277464077992267,0.843495942397309,0.254798146922568,0.564763808316677,0.914865314266711,0.610043364205793,0.619930222416049,0.848942814144945,0
2920,0.0599510233697131,0.371344918057721,0.276470317653412,0.840266383809855,0.216223882008131,0.484619509579291,0.940048976630287,0.53867980084587,0.542738770170083,0.799826316458636,0
2921,0.120325301569066,0.373741564765379,0.279326029195508,0.841354270861136,0.22586744823674,0.50119436454931,0.879674698430934,0.544997055516891,0.558166157871784,0.812765275313722,0
2922,0.11234392478157,0.375567847580874,0.27884290261975,0.840996899899685,0.221423844190224,0.529907863306196,0.88765607521843,0.575512607741314,0.553532490187527,0.808740388492446,0
2923,0.174592617226472,0.379719202027364,0.284279995446308,0.828875024053727,0.166209700293089,0.351045678350314,0.825407382773528,0.388189945928583,0.397459659834278,0.696706422638165,0
2924,0.117271820298092,0.36963718146295,0.27913658272778,0.845972634485575,0.253474520185308,0.618778335689563,0.882728179701908,0.753680603886718,0.741441343218491,0.873176838258649,0
2925,0.176104241618043,0.375615937085508,0.284483313583718,0.841856625295778,0.238347357473764,0.511919270706381,0.823895758381957,0.556346699502115,0.565416484954208,0.811889633429302,0
2926,0.0347068960304743,0.36963718146295,0.275663947061365,0.843913799649699,0.252150893448048,0.653683030273485,0.965293103969526,0.697414208469404,0.666321412996075,0.869429687800796,0
2927,0.102488133748526,0.374248182104889,0.278298303214322,0.843282569804624,0.264630802685071,0.546482718276215,0.897511866251474,0.594571443867445,0.615296554731792,0.841615582546403,0
2928,0.0601324182967016,0.370799158098161,0.276476927635097,0.841052013675594,0.223692918596956,0.498756885877249,0.939867581703298,0.551314310187912,0.562254688181422,0.813285730975394,0
2929,0.0279348187562354,0.36963718146295,0.275473496458138,0.840749569077934,0.21991112791907,0.537220299322381,0.972065181243765,0.592162321323411,0.554132141299607,0.809750828091818,0
2930,0.136741542461529,0.373684528376163,0.280474256780296,0.841174904776572,0.225678358702846,0.501535611563399,0.863258457538471,0.550136516944162,0.555058874836459,0.809124984257952,0
2931,0.126432264111014,0.376919945513473,0.279728631587941,0.840278672049636,0.216602061075919,0.508263052698289,0.873567735888986,0.566786230526259,0.540612734409071,0.798892825738064,0
2932,0.0283883060737068,0.36963718146295,0.275486575383699,0.839587082668192,0.212536636097192,0.472334617072101,0.971611693926293,0.52069168585042,0.516081552551243,0.787147016706175,0
2933,0.206790216766938,0.388490504000376,0.29001142728261,0.841410452333351,0.232012858088305,0.551747672207868,0.793209783233062,0.597248246694149,0.561382468382032,0.804942186069121,0
2934,0.0758230794812105,0.36963718146295,0.277070913347927,0.840575286451525,0.219154769783492,0.48418076341832,0.92417692051879,0.53632421435837,0.544483209768862,0.804511290926404,0
2935,0.0766393566526589,0.369930191933042,0.277103636626119,0.843917739258835,0.257729034697929,0.603617218349339,0.923360643347341,0.665239038492425,0.660270388137811,0.857783586385718,0
2936,0.120506696496055,0.37512945023631,0.27933823756344,0.840224357186243,0.218492956414862,0.490274460098474,0.879493303503945,0.53894748112854,0.538541212385521,0.798300595006689,0
2937,0.107053239411071,0.374051350644064,0.278543752769732,0.844295418869583,0.293466956603952,0.605567201286989,0.892946760588929,0.646822635044703,0.657817269952028,0.854477288538983,0
2938,0.161743809898116,0.379380338773785,0.282749743153937,0.838250161635344,0.209511203554883,0.45926973138985,0.838256190101883,0.508646073130253,0.507577409507196,0.778376628064902,0
2939,0.123862502645343,0.371246502327308,0.279555650666068,0.843075268508961,0.252623617282783,0.528737873543606,0.876137497354657,0.58150864607313,0.597634103794156,0.834016308593261,0
2940,0.0330743416875775,0.36963718146295,0.27561745150659,0.840782611195754,0.226434716838423,0.504558085116755,0.966925658312423,0.548637507361208,0.553477976450065,0.810118190319481,0
2941,0.194243734316897,0.383172699476384,0.287355129003533,0.838912833773833,0.205067599508367,0.457807244186613,0.805756265683103,0.506344022699288,0.522459659834278,0.787521772881052,0
2942,0.117181122834598,0.374817427636479,0.279129957502161,0.840528980780559,0.218020232580127,0.500560620094574,0.882818877165402,0.551207238074843,0.5485717400785,0.802313082559989,0
2943,0.084348641049672,0.371499251816777,0.277429769900401,0.840175510205187,0.218965680249598,0.486374494223176,0.915651358950328,0.54183842818138,0.53674225904928,0.798029536034576,0
2944,0.124981104695105,0.370469241729164,0.279630184313754,0.841121475739756,0.233147395291671,0.490420708818798,0.875018895304895,0.542748541142459,0.556803314435238,0.809421493296955,0
2945,0.134867128215981,0.37714473598862,0.280330176348001,0.84238792390615,0.237969178405975,0.530736606054697,0.865132871784019,0.580223780716312,0.584332751853467,0.823534305576414,0
2946,0.138827584121897,0.371617798037501,0.280635907007906,0.841782315141207,0.228987425545996,0.498708136303807,0.861172415878103,0.547406178060924,0.565961622328827,0.815919589955667,0
2947,0.0479487257006379,0.36963718146295,0.276067039104851,0.841012365045378,0.223409284296114,0.508750548432701,0.952051274299362,0.556507307671717,0.559092891408635,0.813460211537053,0
2948,0.208241376182846,0.383924237781352,0.29036168078004,0.801049816193529,0.165075163089723,0.249841563886316,0.791758623817154,0.27281974409765,0.268153074574793,0.543928416089603,0
2949,0.126462496598845,0.374877819107414,0.279730583214992,0.84331310369027,0.232958305757776,0.529712865012431,0.873537503401155,0.553241608223138,0.609081988661143,0.83638375676535,0
2950,0.0872811923693201,0.371944359324779,0.277559795590302,0.840328320721753,0.216318426775078,0.481840783893141,0.91271880763068,0.532201938005247,0.539413432184911,0.800320754446329,0
2951,0.0794207455331499,0.372476698957464,0.277218379282847,0.842372285211661,0.236551006901768,0.547993955052893,0.92057925446685,0.592697681888752,0.603139991277802,0.832671247957599,0
2952,0.105178825165523,0.375350885629738,0.27844113846516,0.840784046836091,0.219627493618228,0.497928143128748,0.894821174834477,0.552385031318593,0.559692542520715,0.806279297963281,0
2953,0.109743930828068,0.372795431720732,0.278693924479902,0.837381956914087,0.18937316819514,0.429434992443816,0.890256069171932,0.478237593018898,0.481356301788051,0.759898664209298,0
2954,0.147020588324213,0.377021716325604,0.281318311516256,0.836734032468655,0.202042166966058,0.483352020669819,0.852979411675787,0.516408801327694,0.478848669864806,0.759991346887568,0
2955,0.0965323336457357,0.370526278118381,0.277995726739428,0.842398543813485,0.238725536541552,0.528152878662312,0.903467666354264,0.596498741902671,0.597307021369385,0.8301765020437,0
2956,0.0676905402545575,0.370436809272551,0.276752780242648,0.844249183323798,0.291481516498062,0.589089845463852,0.932309459745442,0.650141870549815,0.671336676842564,0.86578107130717,0
2957,0.149378722375064,0.369897759476428,0.281529823357811,0.837344224039124,0.198544010589014,0.382050407058938,0.850621277624936,0.46367578564163,0.475795900566943,0.767087690208107,0
2958,0.0952928016446473,0.372913977941456,0.27793577826354,0.838340218877058,0.204594875673631,0.435041193389558,0.904707198355353,0.49258525617003,0.492204535542957,0.771122545708984,0
2959,0.16649031048765,0.374818545997052,0.283282733155716,0.842559547538597,0.242980051054174,0.522059181982158,0.83350968951235,0.563038706568874,0.584223724378543,0.81980525416112,0
2960,0.0810230673882154,0.36963718146295,0.277287032759658,0.843743765139118,0.280419778765245,0.570613757129625,0.918976932611785,0.621553616360619,0.64010030527693,0.853834142298468,0
2961,0.206699519303443,0.376004008204293,0.289985284443953,0.842072325676934,0.221707478491065,0.49090820455321,0.793300480696556,0.542159644520585,0.557239424334932,0.80930443106133,0
2962,0.0766091241648275,0.371010528246433,0.277102398428435,0.843144912957398,0.2520563486811,0.58582362404329,0.923390875835173,0.629155736388458,0.628161796772787,0.845465826403766,0
2963,0.127550866160776,0.370515094512652,0.279803816260757,0.84356978375696,0.257161766096247,0.592258567737532,0.872449133839224,0.62524760426147,0.629306585259485,0.839282977826032,0
2964,0.151162439157118,0.375120503351727,0.281693674300349,0.840054325013167,0.212063912262456,0.468142153756155,0.848837560842882,0.520959366133091,0.534561709550807,0.796094757257841,0
2965,0.0213441364089851,0.36963718146295,0.275297179515253,0.841302793362527,0.226151082537582,0.521327938380539,0.978655863591015,0.566732694469725,0.574138682948103,0.821114634989469,0
2966,0.161864739849442,0.37930429025483,0.282763173305042,0.840533313105409,0.217736598279285,0.492175693462682,0.838135260150558,0.533326195192462,0.544319668556476,0.80078043130455,1
2967,0.0965927986213985,0.37274398713438,0.277999647016476,0.839631528978074,0.21092937505909,0.478038317164725,0.903407201378601,0.530810000535361,0.527147841255996,0.790017326001422,0
2968,0.0889137467122169,0.370157219129334,0.277634724938786,0.84784146752566,0.336012101730169,0.734997318773461,0.911086253287783,0.772257615504042,0.782544701264719,0.913450064887645,0
2969,0.170964718686701,0.382010722841173,0.283816317644492,0.845537712233681,0.278245249125461,0.577633695705163,0.829035281313299,0.640987204882488,0.650130832969908,0.846246652598847,0
2970,0.124376454938477,0.375331873499999,0.279589884747144,0.842695953761293,0.230689231351045,0.518061716959977,0.875623545061523,0.574602494780235,0.599105974705626,0.829159393061019,0
2971,0.0611300903951386,0.369724413587634,0.276511928085973,0.841809400543905,0.231540134253569,0.528591624823283,0.938869909604861,0.571497403501258,0.584550806803314,0.826138545204308,0
2972,0.189678628654352,0.379943992502511,0.286540233606436,0.840250773106633,0.216223882008131,0.480914541997758,0.810321371345648,0.534985812945018,0.53968600087222,0.797587137879321,0
2973,0.181485624452036,0.37464631846883,0.285243016943202,0.838506548866924,0.19835492105512,0.459123482669527,0.818514375547964,0.506558166925424,0.510575665067597,0.783077615010565,0
2974,0.146415938567585,0.374489747988629,0.281265549778469,0.841896183527727,0.227380164507894,0.499829376492956,0.853584061432415,0.551207238074843,0.575610553859573,0.816209747689148,0
2975,0.0741300601626508,0.372755170740109,0.277002074106742,0.842358781527551,0.24014370804576,0.529225369278019,0.925869939837349,0.58439959312597,0.601450065416485,0.833342695753894,0
2976,0.152008948816398,0.378510254248093,0.281771872153434,0.840430767745097,0.217263874444549,0.49685565251304,0.847991051183602,0.543498045933936,0.552224160488443,0.800052159375873,0
2977,0.162922876923542,0.380131877078753,0.282880295450685,0.837906252606324,0.195991301881441,0.460098474138351,0.837077123076458,0.511858236522298,0.496238552115133,0.775185862925657,0
2978,0.123499712791366,0.375636067575819,0.279531924205986,0.839579147467386,0.211780277961615,0.467654658021742,0.876500287208634,0.521280582472295,0.521369385085041,0.790150823217059,0
2979,0.100734649454304,0.371209596428404,0.278208025459001,0.841311469523341,0.225394724402004,0.504558085116755,0.899265350545696,0.553027463997002,0.564489751417357,0.814011882705804,0
2980,0.127429936209451,0.373479868391328,0.279795558637902,0.841194536298888,0.224449276732533,0.48457076000585,0.872570063790549,0.540553562824562,0.559692542520715,0.810129104904126,0
2981,0.181485624452036,0.378402891633097,0.285241765161552,0.838125811254345,0.201758532665217,0.4462048457076,0.818514375547964,0.496439852240484,0.51035761011775,0.779882115220981,0
2982,0.0486743054085921,0.370420033863958,0.276090318246386,0.842429603858507,0.234187387728089,0.562228830497733,0.951325694591408,0.60238770812142,0.607064980375055,0.838865374683209,0
2983,0.155304289990023,0.378383879503358,0.282088342479423,0.845139733117843,0.324004916327881,0.630380734168576,0.844695710009977,0.693559612398951,0.638901003052769,0.84835623898399,0
2984,0.0337394564198688,0.369809408991172,0.275636422897374,0.842063084192492,0.230594686584098,0.557256374006727,0.966260543580131,0.605385727287328,0.599651112080244,0.834461411210514,0
2985,0.0439278048190586,0.36982842112091,0.275940339747301,0.843513349687081,0.24742365510069,0.624189538341539,0.956072195180942,0.641361957278227,0.654600959441779,0.85951984938747,0
2986,0.166006590682347,0.380131877078753,0.283225137377775,0.839711240271099,0.207809397749835,0.496660654219276,0.833993409317653,0.541303067616039,0.53347143480157,0.79281770495001,0
2987,0.0966532635970614,0.36963718146295,0.27800238261164,0.841156795882161,0.230311052283256,0.516452981036416,0.903346736402939,0.558220461480807,0.567597034452682,0.812142434800442,0
2988,0.131299694651873,0.375600280037487,0.280068237325994,0.842205182110053,0.234092842961142,0.523960415346366,0.868700305348127,0.573157021253815,0.580625817706062,0.821942267948687,0
2989,0.1044834779454,0.370114721427565,0.278404909419287,0.84148815209218,0.233525574359459,0.508360551845171,0.8955165220546,0.551260774131378,0.565852594853903,0.816130645939438,0
2990,0.0542975481452369,0.371065327914504,0.276275147203966,0.840574249686745,0.218303866880968,0.48773948227953,0.945702451854763,0.539054553241608,0.549716528565198,0.805323941556937,0
2991,0.12274390059558,0.37032720993641,0.279482719265033,0.83951053071303,0.21092937505909,0.451616048359577,0.87725609940442,0.509020825525992,0.519134321849106,0.789259667272708,0
2992,0.0688393747921516,0.36963718146295,0.276796149316031,0.842285933313935,0.241845513850808,0.567055038268415,0.931160625207848,0.602869532630226,0.595835150457915,0.833022415765591,0
2993,0.19218792514436,0.380905782595178,0.286977518840217,0.839971584709266,0.213954807601399,0.469799639253156,0.80781207485564,0.521334118528829,0.53554295682512,0.795421603437074,1
2994,0.0644858965444266,0.371226371836997,0.276632964126711,0.840121358908411,0.216696605842867,0.488373226734266,0.935514103455573,0.543176829594732,0.534779764500654,0.797312700491869,0
2995,0.140732230855277,0.374238116859733,0.280788637734908,0.841912442808014,0.230972865651886,0.526836640179398,0.859267769144723,0.580652069168585,0.578172699520279,0.817153776618331,0
2996,0.0623998548840584,0.372276512414921,0.276557599919364,0.838343708582439,0.200529450694904,0.427192512065519,0.937600145115942,0.472830451308957,0.480429568251199,0.767152701720412,0
2997,0.245729661093811,0.399879888074474,0.306391526492502,0.833175037895629,0.201285808830481,0.497196899527129,0.754270338906189,0.542748541142459,0.499836458787614,0.770130289716659,0
2998,0.117211355322429,0.37533634694229,0.279132670128914,0.842003135836666,0.231256499952728,0.532589089845464,0.882788644677571,0.591734032871139,0.581061927605757,0.821509422056996,0
2999,0.201136741542462,0.379753871205123,0.288729726411889,0.837458632962886,0.191169518767136,0.438209915663238,0.798863258457539,0.494566090261791,0.5,0.777940295169384,0
3000,0.136257822656226,0.375213327279275,0.280436787936291,0.841581999827786,0.230027417982415,0.506849315068493,0.863742177343774,0.555436586541035,0.569177932839075,0.813907538776903,0
3001,0.147050820812045,0.375719944618784,0.281321370534144,0.839630597474572,0.214332986669188,0.495441914883245,0.852949179187955,0.541410139729108,0.528238116005233,0.79149212874103,0
3002,0.186715844846872,0.385855646490696,0.286049363859203,0.840863747529482,0.221518388957171,0.479013308633549,0.813284155153128,0.529257454895872,0.547590492804187,0.802544186413372,0
3003,0.143815944614082,0.370540816805828,0.281043235020074,0.843670849475957,0.259998109104661,0.555598888509726,0.856184055385918,0.598907864446705,0.615896205843873,0.836265399796171,0
3004,0.143150829881791,0.374619477815081,0.280986056582044,0.842162687911729,0.237780088872081,0.518744210988154,0.856849170118209,0.564912468547567,0.577573048408199,0.819620991025797,0
3005,0.109683465852405,0.372505776332359,0.278690449206704,0.838219462668848,0.203933062305001,0.432603714717496,0.890316534147595,0.48391241501151,0.489696903619712,0.771247752081329,0
3006,0.0858904979290746,0.371554051484847,0.277497825715774,0.844770788752417,0.306041410607923,0.585141130015112,0.914109502070926,0.646983243214305,0.661851286524204,0.86823373421639,0
3007,0.0808416724612268,0.370284712234641,0.277278457447914,0.835207635387755,0.201380353597428,0.387802856725004,0.919158327538773,0.42454092831522,0.386393371129525,0.720343006976193,0
3008,0.05245336638752,0.370428980748541,0.276213371188638,0.840654802099706,0.219532948851281,0.504704333837079,0.94754663361248,0.535949461962632,0.54917139119058,0.806820093306111,0
3009,0.119629954348943,0.37440475258509,0.279282741288636,0.835630083399073,0.191547697834925,0.400867742407254,0.880370045651057,0.440655281331977,0.428696031399913,0.739281727488834,0
3010,0.208301841158509,0.389341576396329,0.290383834171883,0.842419515682338,0.233525574359459,0.517622970799005,0.791698158841491,0.571979228010065,0.577736589620584,0.811307635321232,0
3011,0.0338301538833631,0.36963718146295,0.275639456096468,0.843637089229241,0.257256310863194,0.574513723004924,0.966169846116637,0.634348733872263,0.645715220235499,0.864401247299796,0
3012,0.125615986939565,0.370937834809197,0.279672186928774,0.840191618635479,0.214711165736976,0.483010773655731,0.874384013060435,0.529632207291611,0.535270388137811,0.797826191435166,0
3013,0.111104392780482,0.372200463895966,0.278770602053072,0.843587751651244,0.283067032239765,0.562033832203968,0.888895607219518,0.611542373788747,0.627725686873092,0.843708899556988,0
3014,0.0783626084590501,0.372175859963363,0.277174461216187,0.840584215136496,0.204500330906684,0.446156096134159,0.92163739154095,0.497296429145029,0.548789795028347,0.804555135370918,0
3015,0.119478791909786,0.375917894440182,0.279272936594898,0.841152647588132,0.220100217452964,0.489981962657827,0.880521208090214,0.543390973820868,0.559692542520715,0.810252119967156,0
3016,0.0708347189890256,0.36963718146295,0.276873112635268,0.843221758056398,0.282216129337241,0.564422561302589,0.929165281010974,0.622999089887039,0.635412123855212,0.848012967064695,0
3017,0.0537231308764398,0.36963718146295,0.276256087285932,0.839384824725548,0.209794837855725,0.499683127772632,0.94627686912356,0.507254135660367,0.512211077191452,0.784414215673959,0
3018,0.167881004927896,0.379677822686168,0.28344294658462,0.840101035454909,0.215183889571712,0.475308341052016,0.832118995072105,0.522190695433374,0.534016572176188,0.796515166724432,0
3019,0.0828370166581008,0.36963718146295,0.27736472649814,0.840315792600928,0.217358419211497,0.473358358114367,0.917162983341899,0.5264735799561,0.538377671173136,0.800218448073128,0
3020,0.0937509447652447,0.371485831489902,0.277861197852356,0.84090094074928,0.225961993003687,0.492419441329888,0.906249055234755,0.540714170994165,0.552823811600523,0.808611393054487,1
